Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name,state
UPSRTC - KSB0424,Janrath AC Seater 2+2,23:01,05:01,06h 00m,INR 426,26 Seats available,"3.3
5",https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun,UPSRTC
UPSRTC - SBD0110,Pink Express AC Seater 2+2,19:01,04:45,09h 44m,INR 810,37 Seats available,"3.2
8",https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh),UPSRTC
UPSRTC - SBD0111,Pink Express AC Seater 2+2,21:31,06:45,09h 14m,INR 810,39 Seats available,"4.2
13",https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh),UPSRTC
UPSRTC - SBD0116,Pink Express AC Seater 2+2,22:31,06:45,08h 14m,INR 810,32 Seats available,"4.2
11",https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh),UPSRTC
UPSRTC - JHD0264,Janrath AC Seater 2+3,20:00,01:11,05h 11m,INR 432,48 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi(Uttar Pradesh),UPSRTC
Maa Peetambra Bus,NON A/C Sleeper (2+1),17:30,22:30,05h 00m,990,6 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi(Uttar Pradesh),UPSRTC
Raj Kalpana Travels Pvt.Ltd,A/C Sleeper (2+1),18:45,23:30,04h 45m,INR 700,2 Seats available,"5.0
5",https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi(Uttar Pradesh),UPSRTC
Hans Travels (I) Private Limited,NON A/C Sleeper (2+1),19:00,22:40,03h 40m,INR 1000,10 Seats available,3.5,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi(Uttar Pradesh),UPSRTC
Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),19:00,23:57,04h 57m,1034,7 Seats available,"3.4
8",https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi(Uttar Pradesh),UPSRTC
Singh Bus Service,A/C Seater / Sleeper (2+1),22:10,03:10,05h 00m,INR 449,36 Seats available,"3.2
76",https://www.redbus.in/bus-tickets/ayodhya-to-varanasi,Ayodhya to Varanasi,UPSRTC
Singh Bus Service,NON A/C Seater Push Back (2+2),16:00,20:30,04h 30m,INR 399,26 Seats available,"2.7
24",https://www.redbus.in/bus-tickets/ayodhya-to-varanasi,Ayodhya to Varanasi,UPSRTC
Singh Bus Service,A/C Seater (2+2),16:30,21:30,05h 00m,INR 449,4 Seats available,"2.4
58",https://www.redbus.in/bus-tickets/ayodhya-to-varanasi,Ayodhya to Varanasi,UPSRTC
Singh Bus Service,A/C Seater (2+2),17:00,22:00,05h 00m,INR 449,8 Seats available,"2.4
53",https://www.redbus.in/bus-tickets/ayodhya-to-varanasi,Ayodhya to Varanasi,UPSRTC
Shree Savariya Travels & Transport,A/C Seater (2+2),17:30,21:55,04h 25m,INR 449,26 Seats available,"2.5
128",https://www.redbus.in/bus-tickets/ayodhya-to-varanasi,Ayodhya to Varanasi,UPSRTC
UPSRTC - HDD0090,Ordinary Non AC Seater 2+3,17:04,22:09,05h 05m,INR 294,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad,UPSRTC
UPSRTC - MDD0018,Janrath AC Seater 2+2,17:15,21:15,04h 00m,INR 326,36 Seats available,"3.1
8",https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad,UPSRTC
UPSRTC - MDD0024,Janrath AC Seater 2+2,18:15,22:15,04h 00m,INR 326,36 Seats available,"3.6
6",https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad,UPSRTC
UPSRTC - HDD0006,Janrath AC Seater 2+2,18:30,22:50,04h 20m,INR 330,36 Seats available,"3.4
5",https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad,UPSRTC
King Luxuries,Bharat Benz A/C Sleeper (2+1),23:15,05:15,06h 00m,2700,1 Seat available,New,https://www.redbus.in/bus-tickets/lucknow-to-aligarh-uttar-pradesh,Lucknow to Aligarh (uttar pradesh),UPSRTC
Royal Safari India Travels,Bharat Benz A/C Seater (2+2),23:30,06:00,06h 30m,1114,13 Seats available,2.6,https://www.redbus.in/bus-tickets/lucknow-to-aligarh-uttar-pradesh,Lucknow to Aligarh (uttar pradesh),UPSRTC
UPSRTC - NCL0321,Ordinary Non AC Seater 2+3,18:42,04:40,09h 58m,INR 666,52 Seats available,3.3,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi,UPSRTC
UPSRTC - STD0356,Ordinary Non AC Seater 2+3,18:46,06:03,11h 17m,INR 697,52 Seats available,3.3,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi,UPSRTC
UPSRTC - STD0144,Ordinary Non AC Seater 2+3,19:00,06:16,11h 16m,INR 666,52 Seats available,3.3,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi,UPSRTC
UPSRTC - STD0072,Janrath AC Seater 2+2,20:30,05:45,09h 15m,INR 810,15 Seats available,"2.9
49",https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi,UPSRTC
RSRTC - 195744,A/C Seater / Sleeper (2+1),17:30,00:30,07h 00m,INR 664,34 Seats available,"2.4
29",https://www.redbus.in/bus-tickets/haldwani-to-delhi,Haldwani to Delhi,UPSRTC
International Tourist Centre,VE A/C Seater / Sleeper (2+1),22:00,05:15,07h 15m,INR 440,28 Seats available,"4.8
583",https://www.redbus.in/bus-tickets/haldwani-to-delhi,Haldwani to Delhi,UPSRTC
RS YADAV SMART BUS,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),22:15,05:00,06h 45m,INR 649,20 Seats available,"4.7
530",https://www.redbus.in/bus-tickets/haldwani-to-delhi,Haldwani to Delhi,UPSRTC
International Tourist Centre,VE A/C Seater / Sleeper (2+1),21:45,05:00,07h 15m,INR 540,29 Seats available,"4.9
340",https://www.redbus.in/bus-tickets/haldwani-to-delhi,Haldwani to Delhi,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/haldwani-to-delhi,Haldwani to Delhi,UPSRTC
UPSRTC - BLY0823,SHATABDI (2+3),22:00,03:30,05h 30m,INR 373,41 Seats available,3.3,https://www.redbus.in/bus-tickets/agra-to-bareilly,Agra to Bareilly (Uttar Pradesh),UPSRTC
UPSRTC - AGF0050,Shatabdi AC Seater 2+2,22:46,04:45,05h 59m,INR 408,37 Seats available,"3.2
31",https://www.redbus.in/bus-tickets/bareilly-to-agra,Bareilly (Uttar Pradesh) to Agra,UPSRTC
UPSRTC - SJP0278,Ordinary Non AC Seater 2+3,17:31,00:51,07h 20m,INR 584,52 Seats available,3.3,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC
UPSRTC - SJP0610,Ordinary Non AC Seater 2+3,18:45,02:45,08h 00m,INR 584,52 Seats available,3.3,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC
UPSRTC - BRT0007,Ordinary Non AC Seater 2+3,19:40,04:00,08h 20m,INR 567,52 Seats available,3.3,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi,UPSRTC
UPSRTC - GKD0139,Shatabdi AC Seater 2+2,17:02,23:00,05h 58m,INR 567,37 Seats available,"2.6
5",https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh),UPSRTC
UPSRTC - ALM0141,Shatabdi AC Seater 2+2,17:32,00:20,06h 48m,INR 567,37 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh),UPSRTC
UPSRTC - RPN0010,Janrath AC Seater 2+2,18:30,00:30,06h 00m,INR 567,36 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh),UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh),UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh),UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh),UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh),UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh),UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh),UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh),UPSRTC
UPSRTC - ALI0171,Rajdhani Non AC Seater 2+3,21:30,08:20,10h 50m,INR 600,51 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-lucknow,Aligarh (uttar pradesh) to Lucknow,UPSRTC
Royal Safari India Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:30,06:00,06h 30m,943,9 Seats available,2.6,https://www.redbus.in/bus-tickets/aligarh-to-lucknow,Aligarh (uttar pradesh) to Lucknow,UPSRTC
Royal Safari India Travels,Bharat Benz A/C Seater (2+2),16:00,22:30,06h 30m,1371,38 Seats available,2.6,https://www.redbus.in/bus-tickets/aligarh-to-lucknow,Aligarh (uttar pradesh) to Lucknow,UPSRTC
UPSRTC - SRG0226,Ordinary Non AC Seater 2+3,19:00,01:31,06h 31m,INR 517,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit,UPSRTC
UPSRTC - PLB0106,Rajdhani Non AC Seater 2+3,19:02,02:15,07h 13m,INR 529,51 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit,UPSRTC
UPSRTC - PLB0086,Rajdhani Non AC Seater 2+3,19:59,03:40,07h 41m,INR 529,51 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit,UPSRTC
UPSRTC - PLB0329,Ordinary Non AC Seater 2+3,22:02,04:55,06h 53m,INR 529,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit,UPSRTC
UPSRTC - AGF0070,Ordinary Non AC Seater 2+3,20:02,03:30,07h 28m,INR 602,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura,UPSRTC
Raj Kalpana Travels Pvt.Ltd,VE A/C Seater (2+2),22:00,03:15,05h 15m,INR 989,29 Seats available,4.3,https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura,UPSRTC
Gola Bus Service,VE A/C Seater / Sleeper (2+1),21:30,04:00,06h 30m,INR 1199,7 Seats available,"4.8
5",https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura,UPSRTC
Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+1),22:40,04:10,05h 30m,1140,12 Seats available,4.3,https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura,UPSRTC
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:40,04:50,05h 10m,INR 1698,3 Seats available,4.0,https://www.redbus.in/bus-tickets/lucknow-to-mathura,Lucknow to Mathura,UPSRTC
UPSRTC - CHL0109,Ordinary Non AC Seater 2+3,20:03,01:56,05h 53m,INR 342,27 Seats available,3.3,https://www.redbus.in/bus-tickets/varanasi-to-gorakhpur,Varanasi to Gorakhpur (uttar pradesh),UPSRTC
UPSRTC - MHB0260,Ordinary Non AC Seater 2+3,17:00,22:21,05h 21m,INR 295,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,UPSRTC
UPSRTC - MHB0316,Ordinary Non AC Seater 2+3,17:01,22:21,05h 20m,INR 295,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,UPSRTC
UPSRTC - SKB0018,Ordinary Non AC Seater 2+3,18:00,23:20,05h 20m,INR 295,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,UPSRTC
UPSRTC - NDD0012,Ordinary Non AC Seater 2+3,20:00,23:58,03h 58m,INR 348,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra,UPSRTC
UPSRTC - ALM0141,Shatabdi AC Seater 2+2,17:32,22:10,04h 38m,INR 326,37 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,Lucknow to Ayodhya,UPSRTC
UPSRTC - AYD0041,Ordinary Non AC Seater 2+3,18:05,20:30,02h 25m,INR 198,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,Lucknow to Ayodhya,UPSRTC
UPSRTC - DOR0016,Janrath AC Seater 2+2,18:45,21:36,02h 51m,INR 247,31 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,Lucknow to Ayodhya,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,Lucknow to Ayodhya,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,Lucknow to Ayodhya,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,Lucknow to Ayodhya,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,Lucknow to Ayodhya,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,Lucknow to Ayodhya,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,Lucknow to Ayodhya,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/lucknow-to-ayodhya,Lucknow to Ayodhya,UPSRTC
UPSRTC - LNI0352,Ordinary Non AC Seater 2+3,17:10,22:01,04h 51m,INR 368,51 Seats available,3.3,https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun to Delhi,UPSRTC
UPSRTC - LNI0357,Ordinary Non AC Seater 2+3,17:35,22:25,04h 50m,INR 368,52 Seats available,3.3,https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun to Delhi,UPSRTC
UPSRTC - LNI0365,Ordinary Non AC Seater 2+3,18:05,22:54,04h 49m,INR 368,52 Seats available,3.3,https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun to Delhi,UPSRTC
UPSRTC - LNI0375,Ordinary Non AC Seater 2+3,19:04,23:51,04h 47m,INR 368,52 Seats available,3.3,https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun to Delhi,UPSRTC
UPSRTC - LNI0368,Ordinary Non AC Seater 2+3,19:05,23:52,04h 47m,INR 368,52 Seats available,3.3,https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun to Delhi,UPSRTC
UPSRTC - TAJ0047,Pink Express AC Seater 2+2,19:01,21:46,02h 45m,INR 183,36 Seats available,"1.8
7",https://www.redbus.in/bus-tickets/agra-to-aligarh-uttar-pradesh,Agra to Aligarh (uttar pradesh),UPSRTC
UPSRTC - TAJ0051,Janrath AC Seater 2+3,20:31,22:46,02h 15m,INR 169,47 Seats available,3.3,https://www.redbus.in/bus-tickets/agra-to-aligarh-uttar-pradesh,Agra to Aligarh (uttar pradesh),UPSRTC
UPSRTC - TAJ0070,Ordinary Non AC Seater 2+3,21:02,23:14,02h 12m,INR 140,52 Seats available,3.3,https://www.redbus.in/bus-tickets/agra-to-aligarh-uttar-pradesh,Agra to Aligarh (uttar pradesh),UPSRTC
UPSRTC - AGF0179,Ordinary Non AC Seater 2+3,22:03,00:10,02h 07m,INR 140,52 Seats available,3.3,https://www.redbus.in/bus-tickets/agra-to-aligarh-uttar-pradesh,Agra to Aligarh (uttar pradesh),UPSRTC
UPSRTC - SRG0878,Janrath AC Seater 2+2,23:02,01:02,02h 00m,INR 183,36 Seats available,3.3,https://www.redbus.in/bus-tickets/agra-to-aligarh-uttar-pradesh,Agra to Aligarh (uttar pradesh),UPSRTC
UPSRTC - RMP0015,Ordinary Non AC Seater 2+3,19:00,02:00,07h 00m,INR 478,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-haldwani,Delhi to Haldwani,UPSRTC
UPSRTC - RMP0018,Ordinary Non AC Seater 2+3,19:30,03:00,07h 30m,INR 478,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-haldwani,Delhi to Haldwani,UPSRTC
RSRTC - 195742,A/C Seater / Sleeper (2+1),23:59,06:30,06h 31m,INR 664,32 Seats available,"2.0
39",https://www.redbus.in/bus-tickets/delhi-to-haldwani,Delhi to Haldwani,UPSRTC
International Tourist Centre,VE A/C Seater / Sleeper (2+1),22:25,05:25,07h 00m,INR 440,29 Seats available,"4.8
931",https://www.redbus.in/bus-tickets/delhi-to-haldwani,Delhi to Haldwani,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-haldwani,Delhi to Haldwani,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-haldwani,Delhi to Haldwani,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-haldwani,Delhi to Haldwani,UPSRTC
UPSRTC - GRH0125,Ordinary Non AC Seater 2+3,17:30,06:30,13h 00m,INR 789,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow,UPSRTC
UPSRTC - HDD0006,Janrath AC Seater 2+2,18:30,06:46,12h 16m,INR 951,27 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow,UPSRTC
UPSRTC - KRJ0018,Ordinary Non AC Seater 2+3,18:30,06:00,11h 30m,INR 746,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow,UPSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow,UPSRTC
