Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name,state
RSRTC - 191942,Express Non AC Seater 2+3,19:30,02:45,07h 15m,INR 341,37 Seats available,3.7,https://www.redbus.in/bus-tickets/mehsana-to-pali-rajasthan,Mehsana to Pali (Rajasthan),GSRTC
Gajraj Travels,A/C Sleeper (2+1),16:45,22:40,05h 55m,INR 1500,12 Seats available,4.5,https://www.redbus.in/bus-tickets/mehsana-to-pali-rajasthan,Mehsana to Pali (Rajasthan),GSRTC
Mahadev Travels,Bharat Benz A/C Sleeper (2+1),19:10,01:00,05h 50m,1511,6 Seats available,4.3,https://www.redbus.in/bus-tickets/mehsana-to-pali-rajasthan,Mehsana to Pali (Rajasthan),GSRTC
Mahaveer Travels (M.T.A),A/C Sleeper (2+1),20:10,02:05,05h 55m,909,5 Seats available,4.2,https://www.redbus.in/bus-tickets/mehsana-to-pali-rajasthan,Mehsana to Pali (Rajasthan),GSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/mehsana-to-pali-rajasthan,Mehsana to Pali (Rajasthan),GSRTC
Royal Karnavati Travels,A/C Seater / Sleeper (2+1),20:10,09:30,13h 20m,INR 999,40 Seats available,4.0,https://www.redbus.in/bus-tickets/sirohi-road-rajasthan-to-hanumangarh,Sirohi Road (Rajasthan) to Hanumangarh,GSRTC
Royal Karnavati Travels,A/C Seater / Sleeper (2+1),19:30,07:00,11h 30m,INR 999,40 Seats available,4.0,https://www.redbus.in/bus-tickets/abu-road-to-mahajan,Abu Road to Mahajan,GSRTC
Jain travels regd,AC Sleeper (2+1),21:30,07:00,09h 30m,INR 850,12 Seats available,"4.4
240",https://www.redbus.in/bus-tickets/jodhpur-to-ganganagar,Jodhpur to Ganganagar (Sri Ganganagar),GSRTC
SHINE STAR LUXARY COACH AND CARGO,AC Sleeper (2+1),21:10,07:00,09h 50m,INR 857,17 Seats available,"4.1
133",https://www.redbus.in/bus-tickets/jodhpur-to-ganganagar,Jodhpur to Ganganagar (Sri Ganganagar),GSRTC
Jakhar Travels,A/C Seater / Sleeper (2+1),21:00,07:15,10h 15m,INR 648,23 Seats available,"4.2
74",https://www.redbus.in/bus-tickets/jodhpur-to-ganganagar,Jodhpur to Ganganagar (Sri Ganganagar),GSRTC
Chandra Raj Travels,A/C Volvo B11R Multi-Axle Sleeper (2+1),21:15,06:15,09h 00m,INR 850,20 Seats available,"3.9
75",https://www.redbus.in/bus-tickets/jodhpur-to-ganganagar,Jodhpur to Ganganagar (Sri Ganganagar),GSRTC
