Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name,state
TGSRTC - 1962,Super Luxury (Non AC Seater 2+2 Push Back),14:45,20:45,06h 00m,INR 380,4 Seats available,"3.1
20",https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal,APSRTC
TGSRTC - 1711,Super Luxury (Non AC Seater 2+2 Push Back),15:00,21:50,06h 50m,INR 380,20 Seats available,"4.0
12",https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal,APSRTC
APSRTC - 4796,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,06:40,11h 10m,INR 668,6 Seats available,"3.8
5",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad,APSRTC
APSRTC - 4798,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,06:10,10h 25m,INR 631,4 Seats available,"4.1
14",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad,APSRTC
APSRTC - 4802,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,04:50,08h 35m,INR 623,12 Seats available,"3.1
14",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad,APSRTC
APSRTC - 4800,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,05:30,09h 00m,INR 618,13 Seats available,"3.3
11",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad,APSRTC
APSRTC - 5518,SAPTAGIRI EXPRESS,17:00,23:00,06h 00m,INR 333,42 Seats available,"3.8
30",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore,APSRTC
APSRTC - 3758,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:00,22:00,05h 00m,INR 426,33 Seats available,"3.1
21",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore,APSRTC
APSRTC - 9003,Express Non AC Seater 2+3,18:00,00:25,06h 25m,INR 312,42 Seats available,"3.6
4",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore,APSRTC
APSRTC - 5984,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,02:45,05h 30m,INR 467,12 Seats available,"3.9
58",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad,APSRTC
APSRTC - 4590,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,02:45,05h 15m,INR 467,16 Seats available,"3.5
23",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad,APSRTC
APSRTC - 4578,INDRA(A.C. Seater),22:00,02:44,04h 44m,INR 565,7 Seats available,"4.2
78",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad,APSRTC
APSRTC - 4584,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,03:19,05h 04m,INR 467,7 Seats available,"4.5
76",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad,APSRTC
APSRTC - 5732,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,23:30,07h 00m,INR 584,29 Seats available,"2.9
7",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh),APSRTC
APSRTC - 5694,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:00,02:15,09h 15m,INR 616,27 Seats available,"1.5
5",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh),APSRTC
APSRTC - 56912,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15,01:45,08h 30m,INR 584,34 Seats available,"4.3
7",https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh),APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh),APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh),APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh),APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh),APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh),APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh),APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh),APSRTC
APSRTC - 5808,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,03:15,08h 45m,INR 483,33 Seats available,"2.6
15",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram,APSRTC
APSRTC - 5960,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:10,04:30,09h 20m,INR 483,25 Seats available,"4.8
6",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram,APSRTC
APSRTC - 5827,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,02:20,07h 05m,INR 503,33 Seats available,"3.0
8",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram,APSRTC
APSRTC - 48590,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:40,05:30,09h 50m,INR 572,27 Seats available,"2.6
6",https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram,APSRTC
APSRTC - 3879,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:15,01:45,09h 30m,INR 644,31 Seats available,"3.7
5",https://www.redbus.in/bus-tickets/bangalore-to-nellore,Bangalore to Nellore,APSRTC
APSRTC - 4157,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:45,01:45,09h 00m,INR 644,31 Seats available,4.0,https://www.redbus.in/bus-tickets/bangalore-to-nellore,Bangalore to Nellore,APSRTC
APSRTC - 4310,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15,02:00,08h 45m,INR 644,31 Seats available,4.0,https://www.redbus.in/bus-tickets/bangalore-to-nellore,Bangalore to Nellore,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/bangalore-to-nellore,Bangalore to Nellore,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/bangalore-to-nellore,Bangalore to Nellore,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/bangalore-to-nellore,Bangalore to Nellore,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/bangalore-to-nellore,Bangalore to Nellore,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/bangalore-to-nellore,Bangalore to Nellore,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/bangalore-to-nellore,Bangalore to Nellore,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/bangalore-to-nellore,Bangalore to Nellore,APSRTC
APSRTC - 4430,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:30,21:24,03h 54m,INR 313,17 Seats available,"2.8
73",https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad,APSRTC
APSRTC - 36005,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,22:04,03h 34m,INR 302,11 Seats available,"4.4
50",https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad,APSRTC
APSRTC - 4406,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,23:34,03h 34m,INR 302,33 Seats available,"3.7
32",https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad,APSRTC
APSRTC - 4418,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,01:34,03h 34m,INR 302,22 Seats available,"4.2
47",https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad,APSRTC
APSRTC - 52548,Express Non AC Seater 2+3,15:45,20:45,05h 00m,INR 246,20 Seats available,"2.1
13",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore,APSRTC
APSRTC - 52516,Express Non AC Seater 2+3,17:00,20:50,03h 50m,INR 203,23 Seats available,"3.2
67",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore,APSRTC
APSRTC - 6824,Express Non AC Seater 2+3,17:15,21:45,04h 30m,INR 224,35 Seats available,"2.4
20",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore,APSRTC
APSRTC - 52511,Express Non AC Seater 2+3,18:00,23:00,05h 00m,INR 246,28 Seats available,"4.5
5",https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore,APSRTC
APSRTC - 6424,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,02:30,05h 30m,INR 470,34 Seats available,"2.9
19",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,APSRTC
APSRTC - 9981,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,04:00,06h 45m,INR 469,33 Seats available,"3.5
20",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,APSRTC
APSRTC - 6440,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,03:10,05h 40m,INR 470,34 Seats available,"3.5
23",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,APSRTC
APSRTC - 6411,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,03:15,05h 30m,INR 501,6 Seats available,"4.2
46",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,APSRTC
APSRTC - 47046,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),16:00,19:00,03h 00m,INR 322,45 Seats available,"4.6
10",https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati,APSRTC
APSRTC - 5555,SAPTAGIRI EXPRESS,16:15,19:30,03h 15m,INR 149,46 Seats available,"4.6
5",https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati,APSRTC
APSRTC - 5557,SAPTAGIRI EXPRESS,16:45,20:00,03h 15m,INR 149,46 Seats available,"4.5
6",https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati,APSRTC
APSRTC - 5439,,17:00,20:00,03h 00m,INR 253,,,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati,APSRTC
APSRTC - 3500,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:45,04:15,12h 30m,INR 695,28 Seats available,"3.3
22",https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry,APSRTC
APSRTC - 3376,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:45,02:00,09h 15m,INR 699,33 Seats available,"4.4
10",https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry,APSRTC
APSRTC - 3358,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:45,05:00,12h 15m,INR 699,32 Seats available,"4.0
8",https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry,APSRTC
APSRTC - 50144,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:45,23:00,05h 15m,INR 386,37 Seats available,"3.6
43",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore,APSRTC
APSRTC - 6018,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,23:10,04h 40m,INR 386,32 Seats available,"4.2
18",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore,APSRTC
APSRTC - 6010,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,04:00,06h 30m,INR 386,34 Seats available,"3.8
64",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore,APSRTC
APSRTC - 6240,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:15,04:00,05h 45m,INR 330,35 Seats available,"4.3
49",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore,APSRTC
APSRTC - 5870,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,03:00,08h 30m,INR 462,30 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki,APSRTC
APSRTC - 5859,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,03:00,08h 00m,INR 462,34 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki,APSRTC
APSRTC - 5994,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,04:30,09h 00m,INR 495,30 Seats available,"3.3
14",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki,APSRTC
APSRTC - 5922,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,04:15,08h 30m,INR 462,33 Seats available,"4.3
4",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki,APSRTC
APSRTC - 4537,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,03:10,05h 40m,INR 461,5 Seats available,"4.1
57",https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad,APSRTC
APSRTC - 4553,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,03:25,05h 40m,INR 461,1 Seat available,"4.4
47",https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad,APSRTC
APSRTC - 4526,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,03:40,05h 40m,INR 461,6 Seats available,"3.1
16",https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad,APSRTC
APSRTC - 5816,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:10,03:25,05h 15m,INR 470,5 Seats available,"3.8
29",https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad,APSRTC
APSRTC - 3383,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:00,03:15,11h 15m,INR 605,33 Seats available,3.7,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada,APSRTC
APSRTC - 3365,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:15,02:25,10h 10m,INR 605,32 Seats available,3.7,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada,APSRTC
APSRTC - 9459,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,01:15,08h 45m,INR 605,34 Seats available,3.7,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada,APSRTC
APSRTC - 2865,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,04:30,10h 00m,INR 718,7 Seats available,"4.4
24",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,APSRTC
APSRTC - 4943,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,05:00,10h 00m,INR 718,2 Seats available,"3.5
13",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,APSRTC
APSRTC - 2785,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,03:15,07h 45m,INR 728,10 Seats available,"4.4
49",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,APSRTC
APSRTC - 2586,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,05:15,09h 00m,INR 728,10 Seats available,"4.0
41",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,APSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad,APSRTC
APSRTC - 5815,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:50,03:00,08h 10m,INR 470,15 Seats available,"3.8
18",https://www.redbus.in/bus-tickets/hyderabad-to-chilakaluripet,Hyderabad to Chilakaluripet,APSRTC
APSRTC - 9206,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:25,03:45,07h 20m,INR 470,10 Seats available,"4.7
26",https://www.redbus.in/bus-tickets/hyderabad-to-chilakaluripet,Hyderabad to Chilakaluripet,APSRTC
APSRTC - 4529,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,04:30,07h 45m,INR 428,27 Seats available,"4.1
40",https://www.redbus.in/bus-tickets/hyderabad-to-chilakaluripet,Hyderabad to Chilakaluripet,APSRTC
